semilla	cp	maxdepth	minsplit	minbucket	ganancia_test
462239	-0.5	14	400	5	8410000
861599	-0.5	14	400	5	7550000
449671	-0.5	14	400	5	3920000
241303	-0.5	14	400	5	7050000
933403	-0.5	14	400	5	7440000
647201	-0.5	14	400	5	8390000
338213	-0.5	14	400	5	8300000
872393	-0.5	14	400	5	9870000
823789	-0.5	14	400	5	7010000
202757	-0.5	14	400	5	9090000
747427	-0.5	14	400	5	7130000
706313	-0.5	14	400	5	9600000
373193	-0.5	14	400	5	6790000
337903	-0.5	14	400	5	7720000
643703	-0.5	14	400	5	6830000
966613	-0.5	14	400	5	8150000
522317	-0.5	14	400	5	3500000
896717	-0.5	14	400	5	6630000
322397	-0.5	14	400	5	5040000
937589	-0.5	14	400	5	8320000
462239	-0.5	14	400	5	8410000
861599	-0.5	14	400	5	7550000
449671	-0.5	14	400	5	3920000
241303	-0.5	14	400	5	7050000
933403	-0.5	14	400	5	7440000
647201	-0.5	14	400	5	8390000
338213	-0.5	14	400	5	8300000
872393	-0.5	14	400	5	9870000
823789	-0.5	14	400	5	7010000
202757	-0.5	14	400	5	9090000
747427	-0.5	14	400	5	7130000
706313	-0.5	14	400	5	9600000
373193	-0.5	14	400	5	6790000
337903	-0.5	14	400	5	7720000
643703	-0.5	14	400	5	6830000
966613	-0.5	14	400	5	8150000
522317	-0.5	14	400	5	3500000
896717	-0.5	14	400	5	6630000
322397	-0.5	14	400	5	5040000
937589	-0.5	14	400	5	8320000
462239	-0.5	14	400	5	8410000
861599	-0.5	14	400	5	7550000
449671	-0.5	14	400	5	3920000
241303	-0.5	14	400	5	7050000
933403	-0.5	14	400	5	7440000
647201	-0.5	14	400	5	8390000
338213	-0.5	14	400	5	8300000
872393	-0.5	14	400	5	9870000
823789	-0.5	14	400	5	7010000
202757	-0.5	14	400	5	9090000
747427	-0.5	14	400	5	7130000
706313	-0.5	14	400	5	9600000
373193	-0.5	14	400	5	6790000
337903	-0.5	14	400	5	7720000
643703	-0.5	14	400	5	6830000
966613	-0.5	14	400	5	8150000
522317	-0.5	14	400	5	3500000
896717	-0.5	14	400	5	6630000
322397	-0.5	14	400	5	5040000
937589	-0.5	14	400	5	8320000
462239	-0.5	14	400	5	8410000
861599	-0.5	14	400	5	7550000
449671	-0.5	14	400	5	3920000
241303	-0.5	14	400	5	7050000
933403	-0.5	14	400	5	7440000
647201	-0.5	14	400	5	8390000
338213	-0.5	14	400	5	8300000
872393	-0.5	14	400	5	9870000
823789	-0.5	14	400	5	7010000
202757	-0.5	14	400	5	9090000
747427	-0.5	14	400	5	7130000
706313	-0.5	14	400	5	9600000
373193	-0.5	14	400	5	6790000
337903	-0.5	14	400	5	7720000
643703	-0.5	14	400	5	6830000
966613	-0.5	14	400	5	8150000
522317	-0.5	14	400	5	3500000
896717	-0.5	14	400	5	6630000
322397	-0.5	14	400	5	5040000
937589	-0.5	14	200	5	7210000
462239	-0.5	14	200	5	9100000
861599	-0.5	14	200	5	7500000
449671	-0.5	14	200	5	4920000
241303	-0.5	14	200	5	6750000
933403	-0.5	14	200	5	5570000
647201	-0.5	14	200	5	9240000
338213	-0.5	14	200	5	9780000
872393	-0.5	14	200	5	9620000
823789	-0.5	14	200	5	6450000
202757	-0.5	14	200	5	8060000
747427	-0.5	14	200	5	5550000
706313	-0.5	14	200	5	7820000
373193	-0.5	14	200	5	6600000
337903	-0.5	14	200	5	7220000
643703	-0.5	14	200	5	5270000
966613	-0.5	14	200	5	7700000
522317	-0.5	14	200	5	1960000
896717	-0.5	14	200	5	6730000
322397	-0.5	14	200	5	7470000
937589	-0.5	14	200	5	7210000
462239	-0.5	14	200	5	9100000
861599	-0.5	14	200	5	7500000
449671	-0.5	14	200	5	4920000
241303	-0.5	14	200	5	6750000
933403	-0.5	14	200	5	5570000
647201	-0.5	14	200	5	9240000
338213	-0.5	14	200	5	9780000
872393	-0.5	14	200	5	9620000
823789	-0.5	14	200	5	6450000
202757	-0.5	14	200	5	8060000
747427	-0.5	14	200	5	5550000
706313	-0.5	14	200	5	7820000
373193	-0.5	14	200	5	6600000
337903	-0.5	14	200	5	7220000
643703	-0.5	14	200	5	5270000
966613	-0.5	14	200	5	7700000
522317	-0.5	14	200	5	1960000
896717	-0.5	14	200	5	6730000
322397	-0.5	14	200	5	7470000
937589	-0.5	14	200	5	7210000
462239	-0.5	14	200	5	9100000
861599	-0.5	14	200	5	7500000
449671	-0.5	14	200	5	4920000
241303	-0.5	14	200	5	6750000
933403	-0.5	14	200	5	5570000
647201	-0.5	14	200	5	9240000
338213	-0.5	14	200	5	9780000
872393	-0.5	14	200	5	9620000
823789	-0.5	14	200	5	6450000
202757	-0.5	14	200	5	8060000
747427	-0.5	14	200	5	5550000
706313	-0.5	14	200	5	7820000
373193	-0.5	14	200	5	6600000
337903	-0.5	14	200	5	7220000
643703	-0.5	14	200	5	5270000
966613	-0.5	14	200	5	7700000
522317	-0.5	14	200	5	1960000
896717	-0.5	14	200	5	6730000
322397	-0.5	14	200	5	7470000
937589	-0.5	14	200	5	7210000
462239	-0.5	14	200	5	9100000
861599	-0.5	14	200	5	7500000
449671	-0.5	14	200	5	4920000
241303	-0.5	14	200	5	6750000
933403	-0.5	14	200	5	5570000
647201	-0.5	14	200	5	9240000
338213	-0.5	14	200	5	9780000
872393	-0.5	14	200	5	9620000
823789	-0.5	14	200	5	6450000
202757	-0.5	14	200	5	8060000
747427	-0.5	14	200	5	5550000
706313	-0.5	14	200	5	7820000
373193	-0.5	14	200	5	6600000
337903	-0.5	14	200	5	7220000
643703	-0.5	14	200	5	5270000
966613	-0.5	14	200	5	7700000
522317	-0.5	14	200	5	1960000
896717	-0.5	14	200	5	6730000
322397	-0.5	14	200	5	7470000
937589	-0.5	14	100	5	5300000
462239	-0.5	14	100	5	10340000
861599	-0.5	14	100	5	6020000
449671	-0.5	14	100	5	5620000
241303	-0.5	14	100	5	7110000
933403	-0.5	14	100	5	5630000
647201	-0.5	14	100	5	8490000
338213	-0.5	14	100	5	9150000
872393	-0.5	14	100	5	10160000
823789	-0.5	14	100	5	6610000
202757	-0.5	14	100	5	5830000
747427	-0.5	14	100	5	4270000
706313	-0.5	14	100	5	7520000
373193	-0.5	14	100	5	4660000
337903	-0.5	14	100	5	8150000
643703	-0.5	14	100	5	5190000
966613	-0.5	14	100	5	7800000
522317	-0.5	14	100	5	1420000
896717	-0.5	14	100	5	5990000
322397	-0.5	14	100	5	7180000
937589	-0.5	14	100	5	5300000
462239	-0.5	14	100	5	10340000
861599	-0.5	14	100	5	6020000
449671	-0.5	14	100	5	5620000
241303	-0.5	14	100	5	7110000
933403	-0.5	14	100	5	5630000
647201	-0.5	14	100	5	8490000
338213	-0.5	14	100	5	9150000
872393	-0.5	14	100	5	10160000
823789	-0.5	14	100	5	6610000
202757	-0.5	14	100	5	5830000
747427	-0.5	14	100	5	4270000
706313	-0.5	14	100	5	7520000
373193	-0.5	14	100	5	4660000
337903	-0.5	14	100	5	8150000
643703	-0.5	14	100	5	5190000
966613	-0.5	14	100	5	7800000
522317	-0.5	14	100	5	1420000
896717	-0.5	14	100	5	5990000
322397	-0.5	14	100	5	7180000
937589	-0.5	14	100	5	5300000
462239	-0.5	14	100	5	10340000
861599	-0.5	14	100	5	6020000
449671	-0.5	14	100	5	5620000
241303	-0.5	14	100	5	7110000
933403	-0.5	14	100	5	5630000
647201	-0.5	14	100	5	8490000
338213	-0.5	14	100	5	9150000
872393	-0.5	14	100	5	10160000
823789	-0.5	14	100	5	6610000
202757	-0.5	14	100	5	5830000
747427	-0.5	14	100	5	4270000
706313	-0.5	14	100	5	7520000
373193	-0.5	14	100	5	4660000
337903	-0.5	14	100	5	8150000
643703	-0.5	14	100	5	5190000
966613	-0.5	14	100	5	7800000
522317	-0.5	14	100	5	1420000
896717	-0.5	14	100	5	5990000
322397	-0.5	14	100	5	7180000
937589	-0.5	14	100	5	5300000
462239	-0.5	14	100	5	10340000
861599	-0.5	14	100	5	6020000
449671	-0.5	14	100	5	5620000
241303	-0.5	14	100	5	7110000
933403	-0.5	14	100	5	5630000
647201	-0.5	14	100	5	8490000
338213	-0.5	14	100	5	9150000
872393	-0.5	14	100	5	10160000
823789	-0.5	14	100	5	6610000
202757	-0.5	14	100	5	5830000
747427	-0.5	14	100	5	4270000
706313	-0.5	14	100	5	7520000
373193	-0.5	14	100	5	4660000
337903	-0.5	14	100	5	8150000
643703	-0.5	14	100	5	5190000
966613	-0.5	14	100	5	7800000
522317	-0.5	14	100	5	1420000
896717	-0.5	14	100	5	5990000
322397	-0.5	14	100	5	7180000
937589	-0.5	14	50	5	5030000
462239	-0.5	14	50	5	9870000
861599	-0.5	14	50	5	6470000
449671	-0.5	14	50	5	6e+06
241303	-0.5	14	50	5	6030000
933403	-0.5	14	50	5	5320000
647201	-0.5	14	50	5	7330000
338213	-0.5	14	50	5	8300000
872393	-0.5	14	50	5	10150000
823789	-0.5	14	50	5	6870000
202757	-0.5	14	50	5	6800000
747427	-0.5	14	50	5	5560000
706313	-0.5	14	50	5	7090000
373193	-0.5	14	50	5	4840000
337903	-0.5	14	50	5	6290000
643703	-0.5	14	50	5	4460000
966613	-0.5	14	50	5	6860000
522317	-0.5	14	50	5	1790000
896717	-0.5	14	50	5	5590000
322397	-0.5	14	50	5	5610000
937589	-0.5	14	50	5	5030000
462239	-0.5	14	50	5	9870000
861599	-0.5	14	50	5	6470000
449671	-0.5	14	50	5	6e+06
241303	-0.5	14	50	5	6030000
933403	-0.5	14	50	5	5320000
647201	-0.5	14	50	5	7330000
338213	-0.5	14	50	5	8300000
872393	-0.5	14	50	5	10150000
823789	-0.5	14	50	5	6870000
202757	-0.5	14	50	5	6800000
747427	-0.5	14	50	5	5560000
706313	-0.5	14	50	5	7090000
373193	-0.5	14	50	5	4840000
337903	-0.5	14	50	5	6290000
643703	-0.5	14	50	5	4460000
966613	-0.5	14	50	5	6860000
522317	-0.5	14	50	5	1790000
896717	-0.5	14	50	5	5590000
322397	-0.5	14	50	5	5610000
937589	-0.5	14	50	5	5030000
462239	-0.5	14	50	5	9870000
861599	-0.5	14	50	5	6470000
449671	-0.5	14	50	5	6e+06
241303	-0.5	14	50	5	6030000
933403	-0.5	14	50	5	5320000
647201	-0.5	14	50	5	7330000
338213	-0.5	14	50	5	8300000
872393	-0.5	14	50	5	10150000
823789	-0.5	14	50	5	6870000
202757	-0.5	14	50	5	6800000
747427	-0.5	14	50	5	5560000
706313	-0.5	14	50	5	7090000
373193	-0.5	14	50	5	4840000
337903	-0.5	14	50	5	6290000
643703	-0.5	14	50	5	4460000
966613	-0.5	14	50	5	6860000
522317	-0.5	14	50	5	1790000
896717	-0.5	14	50	5	5590000
322397	-0.5	14	50	5	5610000
937589	-0.5	14	50	5	5030000
462239	-0.5	14	50	5	9870000
861599	-0.5	14	50	5	6470000
449671	-0.5	14	50	5	6e+06
241303	-0.5	14	50	5	6030000
933403	-0.5	14	50	5	5320000
647201	-0.5	14	50	5	7330000
338213	-0.5	14	50	5	8300000
872393	-0.5	14	50	5	10150000
823789	-0.5	14	50	5	6870000
202757	-0.5	14	50	5	6800000
747427	-0.5	14	50	5	5560000
706313	-0.5	14	50	5	7090000
373193	-0.5	14	50	5	4840000
337903	-0.5	14	50	5	6290000
643703	-0.5	14	50	5	4460000
966613	-0.5	14	50	5	6860000
522317	-0.5	14	50	5	1790000
896717	-0.5	14	50	5	5590000
322397	-0.5	14	50	5	5610000
937589	-0.5	14	20	5	3400000
462239	-0.5	14	20	5	3940000
861599	-0.5	14	20	5	4320000
449671	-0.5	14	20	5	3720000
241303	-0.5	14	20	5	3610000
933403	-0.5	14	20	5	2170000
647201	-0.5	14	20	5	5730000
338213	-0.5	14	20	5	5400000
872393	-0.5	14	20	5	8280000
823789	-0.5	14	20	5	4310000
202757	-0.5	14	20	5	5030000
747427	-0.5	14	20	5	3650000
706313	-0.5	14	20	5	4870000
373193	-0.5	14	20	5	3420000
337903	-0.5	14	20	5	4750000
643703	-0.5	14	20	5	3930000
966613	-0.5	14	20	5	4290000
522317	-0.5	14	20	5	1420000
896717	-0.5	14	20	5	3780000
322397	-0.5	14	20	5	4990000
937589	-0.5	14	20	5	3400000
462239	-0.5	14	20	5	3940000
861599	-0.5	14	20	5	4320000
449671	-0.5	14	20	5	3720000
241303	-0.5	14	20	5	3610000
933403	-0.5	14	20	5	2170000
647201	-0.5	14	20	5	5730000
338213	-0.5	14	20	5	5400000
872393	-0.5	14	20	5	8280000
823789	-0.5	14	20	5	4310000
202757	-0.5	14	20	5	5030000
747427	-0.5	14	20	5	3650000
706313	-0.5	14	20	5	4870000
373193	-0.5	14	20	5	3420000
337903	-0.5	14	20	5	4750000
643703	-0.5	14	20	5	3930000
966613	-0.5	14	20	5	4290000
522317	-0.5	14	20	5	1420000
896717	-0.5	14	20	5	3780000
322397	-0.5	14	20	5	4990000
937589	-0.5	14	20	5	3400000
462239	-0.5	14	20	5	3940000
861599	-0.5	14	20	5	4320000
449671	-0.5	14	20	5	3720000
241303	-0.5	14	20	5	3610000
933403	-0.5	14	20	5	2170000
647201	-0.5	14	20	5	5730000
338213	-0.5	14	20	5	5400000
872393	-0.5	14	20	5	8280000
823789	-0.5	14	20	5	4310000
202757	-0.5	14	20	5	5030000
747427	-0.5	14	20	5	3650000
706313	-0.5	14	20	5	4870000
373193	-0.5	14	20	5	3420000
337903	-0.5	14	20	5	4750000
643703	-0.5	14	20	5	3930000
966613	-0.5	14	20	5	4290000
522317	-0.5	14	20	5	1420000
896717	-0.5	14	20	5	3780000
322397	-0.5	14	20	5	4990000
937589	-0.5	14	20	5	3400000
462239	-0.5	14	20	5	3940000
861599	-0.5	14	20	5	4320000
449671	-0.5	14	20	5	3720000
241303	-0.5	14	20	5	3610000
933403	-0.5	14	20	5	2170000
647201	-0.5	14	20	5	5730000
338213	-0.5	14	20	5	5400000
872393	-0.5	14	20	5	8280000
823789	-0.5	14	20	5	4310000
202757	-0.5	14	20	5	5030000
747427	-0.5	14	20	5	3650000
706313	-0.5	14	20	5	4870000
373193	-0.5	14	20	5	3420000
337903	-0.5	14	20	5	4750000
643703	-0.5	14	20	5	3930000
966613	-0.5	14	20	5	4290000
522317	-0.5	14	20	5	1420000
896717	-0.5	14	20	5	3780000
322397	-0.5	14	20	5	4990000
937589	-0.5	14	10	5	3e+06
462239	-0.5	14	10	5	1570000
861599	-0.5	14	10	5	2600000
449671	-0.5	14	10	5	2730000
241303	-0.5	14	10	5	3290000
933403	-0.5	14	10	5	1700000
647201	-0.5	14	10	5	2680000
338213	-0.5	14	10	5	4790000
872393	-0.5	14	10	5	6730000
823789	-0.5	14	10	5	2300000
202757	-0.5	14	10	5	1020000
747427	-0.5	14	10	5	2790000
706313	-0.5	14	10	5	5170000
373193	-0.5	14	10	5	3840000
337903	-0.5	14	10	5	3890000
643703	-0.5	14	10	5	4710000
966613	-0.5	14	10	5	2880000
522317	-0.5	14	10	5	5e+05
896717	-0.5	14	10	5	2610000
322397	-0.5	14	10	5	3050000
937589	-0.5	14	10	5	3e+06
462239	-0.5	14	10	5	1570000
861599	-0.5	14	10	5	2600000
449671	-0.5	14	10	5	2730000
241303	-0.5	14	10	5	3290000
933403	-0.5	14	10	5	1700000
647201	-0.5	14	10	5	2680000
338213	-0.5	14	10	5	4790000
872393	-0.5	14	10	5	6730000
823789	-0.5	14	10	5	2300000
202757	-0.5	14	10	5	1020000
747427	-0.5	14	10	5	2790000
706313	-0.5	14	10	5	5170000
373193	-0.5	14	10	5	3840000
337903	-0.5	14	10	5	3890000
643703	-0.5	14	10	5	4710000
966613	-0.5	14	10	5	2880000
522317	-0.5	14	10	5	5e+05
896717	-0.5	14	10	5	2610000
322397	-0.5	14	10	5	3050000
937589	-0.5	14	10	5	3e+06
462239	-0.5	14	10	5	1570000
861599	-0.5	14	10	5	2600000
449671	-0.5	14	10	5	2730000
241303	-0.5	14	10	5	3290000
933403	-0.5	14	10	5	1700000
647201	-0.5	14	10	5	2680000
338213	-0.5	14	10	5	4790000
872393	-0.5	14	10	5	6730000
823789	-0.5	14	10	5	2300000
202757	-0.5	14	10	5	1020000
747427	-0.5	14	10	5	2790000
706313	-0.5	14	10	5	5170000
373193	-0.5	14	10	5	3840000
337903	-0.5	14	10	5	3890000
643703	-0.5	14	10	5	4710000
966613	-0.5	14	10	5	2880000
522317	-0.5	14	10	5	5e+05
896717	-0.5	14	10	5	2610000
322397	-0.5	14	10	5	3050000
937589	-0.5	14	10	5	3e+06
462239	-0.5	14	10	5	1570000
861599	-0.5	14	10	5	2600000
449671	-0.5	14	10	5	2730000
241303	-0.5	14	10	5	3290000
933403	-0.5	14	10	5	1700000
647201	-0.5	14	10	5	2680000
338213	-0.5	14	10	5	4790000
872393	-0.5	14	10	5	6730000
823789	-0.5	14	10	5	2300000
202757	-0.5	14	10	5	1020000
747427	-0.5	14	10	5	2790000
706313	-0.5	14	10	5	5170000
373193	-0.5	14	10	5	3840000
337903	-0.5	14	10	5	3890000
643703	-0.5	14	10	5	4710000
966613	-0.5	14	10	5	2880000
522317	-0.5	14	10	5	5e+05
896717	-0.5	14	10	5	2610000
322397	-0.5	14	10	5	3050000
